name,profession,street,postal_code,city,telephone,website
Schober Rolf,elektroinstallationen,Türkenstr. 45,80799,"München (Maxvorstadt) 1,4 km",089 28 51 25,
Ewald Zenker zenewa Sicherheitstechnik,elektroinstallationen,Preysingstr. 9,81667,"München (Haidhausen) 1,4 km",089 48 44 98,
Albert Saiger GmbH,elektroinstallationen,Falkenstr. 7a,81541,"München (Au) 1,6 km",089 65 00 37,
ACE-Schneider Elektroinstallation,elektroinstallationen,Steinstr. 15,81667,"München (Haidhausen) 1,6 km",089 48 95 33 06,
bELEKTRO Meisterbetrieb GmbH,elektroinstallationen,Thalkirchner Str. 82,80337,"München (Isarvorstadt) 1,6 km",089 24 23 11 83,
Bredl Georg GmbH,elektroinstallationen,Schopenhauerstr. 94,80809,"München (Milbertshofen) 4,7 km",089 3 50 81 81,
Usta Elektro,elektroinstallationen,Kapuzinerstr. 19,80337,"München (Isarvorstadt) 1,7 km",089 54 37 04 66,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,089 7 23 56 58,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,,
Alfons Albrecht GmbH & Co. KG,elektroinstallationen,Theresienstr. 124,80333,"München (Maxvorstadt) 1,8 km",089 52 85 10,
Elektro Köberle GmbH,elektroinstallationen,Oefelestr. 6A,81543,"München (Au) 1,9 km",089 62 48 98 48,
Safaa Al-Nisani Elektrotechnik & Werbung,elektroinstallationen,Humboldtstr. 16,81543,"München (Untergiesing) 1,9 km",0179 4 22 28 66,
Albert Günter,elektroinstallationen,Lindwurmstr. 68,80337,"München (Ludwigsvorstadt) 2,1 km",01520 2 02 54 84,
Elektrotechnik Selbin Demirovic,elektroinstallationen,Landsberger Str. 15,80339,"München (Schwanthalerhöhe) 2,2 km",01515 0 66 45 16,
Lippert Gebäudetechnik Services GmbH,elektroinstallationen,Franz-Josef-Strasse 40,80801,"München (Schwabing-West) 2,3 km",089 7 46 15 00,
Elektro Gottschalk Inh. Stephan Gottschalk,elektroinstallationen,Bauerstr. 3,80796,"München (Schwabing-West) 2,4 km",089 2 71 07 45,
Elektro Lahner,elektroinstallationen,Lohstr. 34,81543,"München (Untergiesing) 2,4 km",089 41 85 74 27,
Fritz Hochschwender,elektroinstallationen,Elisabethstr. 34,80796,"München (Schwabing-West) 2,5 km",089 2 71 33 66,
Galusin R.,elektroinstallationen,Tulbeckstr. 13,80339,"München (Schwanthalerhöhe) 2,5 km",089 5 02 37 85,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 6 51 63 23,
Elektroservice Pankalla Waldemar,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 62 28 69 60,
Vendom GmbH,elektroinstallationen,Agnesstr. 64,80797,"München (Schwabing-West) 2,6 km",0152 57 21 21 09,
IBS Elektroplanung,elektroinstallationen,Implerstr. 25,81371,"München (Sendling) 2,6 km",089 54 76 31 70,
Stań Daniel,elektroinstallationen,Radlkoferstr. 2,81373,"München (Sendling) 2,7 km",0151 25 09 84 23,
Bleumortier Elektro GmbH München,elektroinstallationen,Ledererstr. 17,80331,München (Altstadt) 287 m,089 22 31 11,
Friedrich Liebhart GmbH | Elektroinstallationen | Elektrofachhandel |Reparaturen,elektroinstallationen,Hofangerstr. 12,81735,"München (Ramersdorf) 4,6 km",089 40 47 33,
Karl Greiner GmbH Elektro |Haustechnik | Sanitär | Badezimmerrenovierungen| Entkalkungen |Wasseraufbereitung | Wärmepumpen,elektroinstallationen,Stolzhofstr. 28,81825,"München (Trudering) 8,2 km",089 42 26 55,
Sift Elektroanlagen Meisterbetrieb der Elektroinnung,elektroinstallationen,Kreuzstr. 2,85551,"Kirchheim 14,1 km",089 9 03 95 00,
TP Networks Dienstleistungs GmbH,elektroinstallationen,Klausenburger Str. 9,81677,"München (Bogenhausen) 5,2 km",089 3 57 15 10,
Furtmayr Elektroanlagen GmbH,elektroinstallationen,Lochhamer Schlag 5,82166,"Gräfelfing (Lochham) 9,3 km",089 70 05 88 00,
GÖPFERT ELEKTROTECHNIK GMBH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Elektro Dendl GbR,elektroinstallationen,Rößeler Str. 28,81929,"München (Bogenhausen) 5,4 km",089 93 17 79,
Elektro Wagner GmbH & Co. KG,elektroinstallationen,Erfurter Str. 7,85386,"Eching 19,1 km",089 3 19 26 84,
Georg Huber Elektroanlagen GmbH,elektroinstallationen,Hauptstr. 24,82131,"Gauting (Unterbrunn) 20,2 km",089 89 33 67 85,
GET Geier Elektrotechnik GmbH,elektroinstallationen,Griesbergstr. 2,82205,"Gilching (Geisenbrunn) 18,8 km",08105 77 34 74,
Naumann,elektroinstallationen,Ickelsamerstr. 19,81825,"München (Trudering) 7,7 km",089 42 57 57,
Abold GmbH Elektroinstallation & Service,elektroinstallationen,Leonrodstr. 67,80636,"München (Neuhausen) 3,3 km",089 5 00 49 79,
Elektro-Stöckert-Fernmeldebau GmbH,elektroinstallationen,Abensbergstr. 59 -61,80993,"München (Moosach) 7,8 km",089 14 40 01,
Göpfert Elektrotechnik GmbH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Halbritter & Meir Elektroanlagen GmbH,elektroinstallationen,Reichenbachstraße 10,80469,München (Isarvorstadt) 497 m,089 26 82 03,
Neon-Haas GmbH,elektroinstallationen,Rößeler Str. 12,81929,"München (Bogenhausen) 5,2 km",089 93 14 39,
ELFREMA Elektroanlagen GmbH,elektroinstallationen,Lindberghstr. 26,80939,"München (Freimann) 6,2 km",089 3 22 87 57,
AEK Elektroschnelldienst & Aufzüge,elektroinstallationen,Griegstr. 1 A,80807,München (Milbertshofen) 5 km,089 5 44 25 50,
Gerhard Deichsel Elektroanlagen GmbH / Elektriker München,elektroinstallationen,Plankenhofstr. 29,81929,München (Bogenhausen) 6 km,089 93 19 91,
Götzberger Elektroanlagen GmbH,elektroinstallationen,Ottostr. 39,85521,"Ottobrunn 11,1 km",089 6 09 78 56,
W. Berghammer GmbH Elektro-Anlagen,elektroinstallationen,Haldenseestraße 39,81671,"München (Ramersdorf) 4,4 km",089 49 28 86,
Hans Nothaft Elektroinstallation e.K.,elektroinstallationen,Pippinger Str. 49,81245,"München (Obermenzing) 9,1 km",089 8 11 43 12,
Sponton Elektrische und Mechanische Werkstätten,elektroinstallationen,Maistr. 55,80337,"München (Isarvorstadt) 1,6 km",089 53 34 59,
Lankisch Frank,elektroinstallationen,Zieblandstr. 4,80799,"München (Maxvorstadt) 1,6 km",089 2 72 02 27,
Elektro Rückert Inh. Bernhard Jonas,elektroinstallationen,Sedanstr. 26,81667,München (Haidhausen) 2 km,089 4 48 02 70,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",,
Sessl Josef Elektrische Einrichtungen für Stark- und Schwachstrom,elektroinstallationen,Kurfürstenplatz 5,80796,"München (Schwabing-West) 2,5 km",0171 6 13 90 07,
Elektro Graser GmbH,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 89 06 74-0,
Bleumortier Elektro GmbH,elektroinstallationen,Bräuhausstr. 10,80331,München (Altstadt) 366 m,0171 3 80 38 32,
Elektroanlagen GmbH Spiss Kurt,elektroinstallationen,Reichenbachstr.,80469,München (Altstadt) 366 m,0176 12 68 20 30,
Elektro Ponta GmbH,elektroinstallationen,Walchenseeplatz 1,81539,"München (Obergiesing) 2,8 km",089 62 00 16 01,
Hans Seemüller GmbH,elektroinstallationen,Sendlinger Str. 46,80331,München (Altstadt) 577 m,089 23 66 30-0,
Elektro Kocher GmbH,elektroinstallationen,Baaderstr. 11,80469,München (Isarvorstadt) 692 m,089 2 02 15 29,
TPS Elektro-Schaltanlagen GmbH,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 702 m,01520 8 67 13 43,
TPS Elektro-Schaltanlagen,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 704 m,089 2 28 33 65,
ENC Elektronetzwerktechnik Chrimpakis GmbH & Co. KG,elektroinstallationen,Fraunhoferstr. 11a,80469,München (Isarvorstadt) 747 m,089 42 03 69 75,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,089 22 62 32,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,,
FH Elektro,elektroinstallationen,Ickstattstr. 16,80469,München (Isarvorstadt) 1 km,0176 87 87 02 22,
Schubert,elektroinstallationen,Unsöldstr. 16,80538,München (Lehel) 1 km,089 29 34 55,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 06 94 57,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 01 52 58,
Elektronotdienst Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 74 00 96 64,
Herzog Thomas,elektroinstallationen,Lilienstr. 46,81669,"München (Au) 1,2 km",0171 7 26 40 23,
Elektro Riederer GmbH,elektroinstallationen,Goethestr. 21,80336,"München (Ludwigsvorstadt) 1,2 km",089 74 34 27-0,
Schober Rolf,elektroinstallationen,Türkenstr. 45,80799,"München (Maxvorstadt) 1,4 km",089 28 51 25,
Ewald Zenker zenewa Sicherheitstechnik,elektroinstallationen,Preysingstr. 9,81667,"München (Haidhausen) 1,4 km",089 48 44 98,
Albert Saiger GmbH,elektroinstallationen,Falkenstr. 7a,81541,"München (Au) 1,6 km",089 65 00 37,
ACE-Schneider Elektroinstallation,elektroinstallationen,Steinstr. 15,81667,"München (Haidhausen) 1,6 km",089 48 95 33 06,
bELEKTRO Meisterbetrieb GmbH,elektroinstallationen,Thalkirchner Str. 82,80337,"München (Isarvorstadt) 1,6 km",089 24 23 11 83,
Bredl Georg GmbH,elektroinstallationen,Schopenhauerstr. 94,80809,"München (Milbertshofen) 4,7 km",089 3 50 81 81,
Usta Elektro,elektroinstallationen,Kapuzinerstr. 19,80337,"München (Isarvorstadt) 1,7 km",089 54 37 04 66,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,089 7 23 56 58,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,,
Alfons Albrecht GmbH & Co. KG,elektroinstallationen,Theresienstr. 124,80333,"München (Maxvorstadt) 1,8 km",089 52 85 10,
Elektro Köberle GmbH,elektroinstallationen,Oefelestr. 6A,81543,"München (Au) 1,9 km",089 62 48 98 48,
Safaa Al-Nisani Elektrotechnik & Werbung,elektroinstallationen,Humboldtstr. 16,81543,"München (Untergiesing) 1,9 km",0179 4 22 28 66,
Albert Günter,elektroinstallationen,Lindwurmstr. 68,80337,"München (Ludwigsvorstadt) 2,1 km",01520 2 02 54 84,
Elektrotechnik Selbin Demirovic,elektroinstallationen,Landsberger Str. 15,80339,"München (Schwanthalerhöhe) 2,2 km",01515 0 66 45 16,
Lippert Gebäudetechnik Services GmbH,elektroinstallationen,Franz-Josef-Strasse 40,80801,"München (Schwabing-West) 2,3 km",089 7 46 15 00,
Elektro Gottschalk Inh. Stephan Gottschalk,elektroinstallationen,Bauerstr. 3,80796,"München (Schwabing-West) 2,4 km",089 2 71 07 45,
Elektro Lahner,elektroinstallationen,Lohstr. 34,81543,"München (Untergiesing) 2,4 km",089 41 85 74 27,
Fritz Hochschwender,elektroinstallationen,Elisabethstr. 34,80796,"München (Schwabing-West) 2,5 km",089 2 71 33 66,
Galusin R.,elektroinstallationen,Tulbeckstr. 13,80339,"München (Schwanthalerhöhe) 2,5 km",089 5 02 37 85,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 6 51 63 23,
Elektroservice Pankalla Waldemar,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 62 28 69 60,
Vendom GmbH,elektroinstallationen,Agnesstr. 64,80797,"München (Schwabing-West) 2,6 km",0152 57 21 21 09,
IBS Elektroplanung,elektroinstallationen,Implerstr. 25,81371,"München (Sendling) 2,6 km",089 54 76 31 70,
Stań Daniel,elektroinstallationen,Radlkoferstr. 2,81373,"München (Sendling) 2,7 km",0151 25 09 84 23,
Nisa,elektroinstallationen,Lindwurmstr. 102,80337,"München (Sendling) 2,7 km",089 7 46 92 74,
Heynemann GmbH,elektroinstallationen,Rosenheimer Str. 145,81671,"München (Berg am Laim) 2,8 km",089 49 25 99,
Elektro Schwankl,elektroinstallationen,Marianne-Brandt-Str. 20,80807,"München (Schwabing) 5,1 km",089 1 49 58 52,
Top-Team Elektro GmbH,elektroinstallationen,Elisabethstr. 81,80797,"München (Schwabing-West) 2,8 km",089 35 65 83 69,
Yigit Elektrotechnik,elektroinstallationen,Gollierplatz 8,80339,"München (Schwanthalerhöhe) 2,9 km",0176 76 10 66 47,
Galusin Raimund Elektro,elektroinstallationen,Aberlestr. 23,81371,"München (Sendling) 2,9 km",089 7 46 04 48,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,089 5 02 19 80,
Berghammer Erich GmbH,elektroinstallationen,Kiliansplatz 5,80339,München (Schwanthalerhöhe) 3 km,,
Grau Gert,elektroinstallationen,Baumgartnerstr. 11,81373,München (Sendling) 3 km,089 7 25 42 47,
Gebhard,elektroinstallationen,Lochhamer Schlag 6,82166,"Gräfelfing (Sendling) 3,1 km",089 74 68 90 20,
Bleumortier Elektro GmbH München,elektroinstallationen,Ledererstr. 17,80331,München (Altstadt) 287 m,089 22 31 11,
Friedrich Liebhart GmbH | Elektroinstallationen | Elektrofachhandel |Reparaturen,elektroinstallationen,Hofangerstr. 12,81735,"München (Ramersdorf) 4,6 km",089 40 47 33,
Karl Greiner GmbH Elektro |Haustechnik | Sanitär | Badezimmerrenovierungen| Entkalkungen |Wasseraufbereitung | Wärmepumpen,elektroinstallationen,Stolzhofstr. 28,81825,"München (Trudering) 8,2 km",089 42 26 55,
Sift Elektroanlagen Meisterbetrieb der Elektroinnung,elektroinstallationen,Kreuzstr. 2,85551,"Kirchheim 14,1 km",089 9 03 95 00,
TP Networks Dienstleistungs GmbH,elektroinstallationen,Klausenburger Str. 9,81677,"München (Bogenhausen) 5,2 km",089 3 57 15 10,
Furtmayr Elektroanlagen GmbH,elektroinstallationen,Lochhamer Schlag 5,82166,"Gräfelfing (Lochham) 9,3 km",089 70 05 88 00,
GÖPFERT ELEKTROTECHNIK GMBH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Elektro Dendl GbR,elektroinstallationen,Rößeler Str. 28,81929,"München (Bogenhausen) 5,4 km",089 93 17 79,
Elektro Wagner GmbH & Co. KG,elektroinstallationen,Erfurter Str. 7,85386,"Eching 19,1 km",089 3 19 26 84,
Georg Huber Elektroanlagen GmbH,elektroinstallationen,Hauptstr. 24,82131,"Gauting (Unterbrunn) 20,2 km",089 89 33 67 85,
GET Geier Elektrotechnik GmbH,elektroinstallationen,Griesbergstr. 2,82205,"Gilching (Geisenbrunn) 18,8 km",08105 77 34 74,
Naumann,elektroinstallationen,Ickelsamerstr. 19,81825,"München (Trudering) 7,7 km",089 42 57 57,
Abold GmbH Elektroinstallation & Service,elektroinstallationen,Leonrodstr. 67,80636,"München (Neuhausen) 3,3 km",089 5 00 49 79,
Elektro-Stöckert-Fernmeldebau GmbH,elektroinstallationen,Abensbergstr. 59 -61,80993,"München (Moosach) 7,8 km",089 14 40 01,
Göpfert Elektrotechnik GmbH,elektroinstallationen,Allacher Str. 233,80997,"München (Untermenzing) 8,9 km",089 89 22 49 36,
Halbritter & Meir Elektroanlagen GmbH,elektroinstallationen,Reichenbachstraße 10,80469,München (Isarvorstadt) 497 m,089 26 82 03,
Neon-Haas GmbH,elektroinstallationen,Rößeler Str. 12,81929,"München (Bogenhausen) 5,2 km",089 93 14 39,
ELFREMA Elektroanlagen GmbH,elektroinstallationen,Lindberghstr. 26,80939,"München (Freimann) 6,2 km",089 3 22 87 57,
AEK Elektroschnelldienst & Aufzüge,elektroinstallationen,Griegstr. 1 A,80807,München (Milbertshofen) 5 km,089 5 44 25 50,
Gerhard Deichsel Elektroanlagen GmbH / Elektriker München,elektroinstallationen,Plankenhofstr. 29,81929,München (Bogenhausen) 6 km,089 93 19 91,
Götzberger Elektroanlagen GmbH,elektroinstallationen,Ottostr. 39,85521,"Ottobrunn 11,1 km",089 6 09 78 56,
W. Berghammer GmbH Elektro-Anlagen,elektroinstallationen,Haldenseestraße 39,81671,"München (Ramersdorf) 4,4 km",089 49 28 86,
Hans Nothaft Elektroinstallation e.K.,elektroinstallationen,Pippinger Str. 49,81245,"München (Obermenzing) 9,1 km",089 8 11 43 12,
Sponton Elektrische und Mechanische Werkstätten,elektroinstallationen,Maistr. 55,80337,"München (Isarvorstadt) 1,6 km",089 53 34 59,
Lankisch Frank,elektroinstallationen,Zieblandstr. 4,80799,"München (Maxvorstadt) 1,6 km",089 2 72 02 27,
Elektro Rückert Inh. Bernhard Jonas,elektroinstallationen,Sedanstr. 26,81667,München (Haidhausen) 2 km,089 4 48 02 70,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",,
Sessl Josef Elektrische Einrichtungen für Stark- und Schwachstrom,elektroinstallationen,Kurfürstenplatz 5,80796,"München (Schwabing-West) 2,5 km",0171 6 13 90 07,
Elektro Graser GmbH,elektroinstallationen,Gollierstr. 70,80339,"München (Schwanthalerhöhe) 3,1 km",089 89 06 74-0,
Bleumortier Elektro GmbH,elektroinstallationen,Bräuhausstr. 10,80331,München (Altstadt) 366 m,0171 3 80 38 32,
Elektroanlagen GmbH Spiss Kurt,elektroinstallationen,Reichenbachstr.,80469,München (Altstadt) 366 m,0176 12 68 20 30,
Elektro Ponta GmbH,elektroinstallationen,Walchenseeplatz 1,81539,"München (Obergiesing) 2,8 km",089 62 00 16 01,
Hans Seemüller GmbH,elektroinstallationen,Sendlinger Str. 46,80331,München (Altstadt) 577 m,089 23 66 30-0,
Elektro Kocher GmbH,elektroinstallationen,Baaderstr. 11,80469,München (Isarvorstadt) 692 m,089 2 02 15 29,
TPS Elektro-Schaltanlagen GmbH,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 702 m,01520 8 67 13 43,
TPS Elektro-Schaltanlagen,elektroinstallationen,Kohlstr. 3,80469,München (Isarvorstadt) 704 m,089 2 28 33 65,
ENC Elektronetzwerktechnik Chrimpakis GmbH & Co. KG,elektroinstallationen,Fraunhoferstr. 11a,80469,München (Isarvorstadt) 747 m,089 42 03 69 75,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,089 22 62 32,
Bunz Ernst,elektroinstallationen,Thierschstr. 12,80538,München (Lehel) 763 m,,
FH Elektro,elektroinstallationen,Ickstattstr. 16,80469,München (Isarvorstadt) 1 km,0176 87 87 02 22,
Schubert,elektroinstallationen,Unsöldstr. 16,80538,München (Lehel) 1 km,089 29 34 55,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 06 94 57,
Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 72 01 52 58,
Elektronotdienst Die Macher GmbH,elektroinstallationen,Karwendelstr. 30,81369,"München (Sendling) 3,9 km",089 74 00 96 64,
Herzog Thomas,elektroinstallationen,Lilienstr. 46,81669,"München (Au) 1,2 km",0171 7 26 40 23,
Elektro Riederer GmbH,elektroinstallationen,Goethestr. 21,80336,"München (Ludwigsvorstadt) 1,2 km",089 74 34 27-0,
Schober Rolf,elektroinstallationen,Türkenstr. 45,80799,"München (Maxvorstadt) 1,4 km",089 28 51 25,
Ewald Zenker zenewa Sicherheitstechnik,elektroinstallationen,Preysingstr. 9,81667,"München (Haidhausen) 1,4 km",089 48 44 98,
Albert Saiger GmbH,elektroinstallationen,Falkenstr. 7a,81541,"München (Au) 1,6 km",089 65 00 37,
ACE-Schneider Elektroinstallation,elektroinstallationen,Steinstr. 15,81667,"München (Haidhausen) 1,6 km",089 48 95 33 06,
bELEKTRO Meisterbetrieb GmbH,elektroinstallationen,Thalkirchner Str. 82,80337,"München (Isarvorstadt) 1,6 km",089 24 23 11 83,
Bredl Georg GmbH,elektroinstallationen,Schopenhauerstr. 94,80809,"München (Milbertshofen) 4,7 km",089 3 50 81 81,
Usta Elektro,elektroinstallationen,Kapuzinerstr. 19,80337,"München (Isarvorstadt) 1,7 km",089 54 37 04 66,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,089 7 23 56 58,
Schüddekopf Elektroanlagen GmbH,elektroinstallationen,Waakirchner Str. 46,81379,München (Thalkirchen) 5 km,,
Alfons Albrecht GmbH & Co. KG,elektroinstallationen,Theresienstr. 124,80333,"München (Maxvorstadt) 1,8 km",089 52 85 10,
Elektro Köberle GmbH,elektroinstallationen,Oefelestr. 6A,81543,"München (Au) 1,9 km",089 62 48 98 48,
Safaa Al-Nisani Elektrotechnik & Werbung,elektroinstallationen,Humboldtstr. 16,81543,"München (Untergiesing) 1,9 km",0179 4 22 28 66,
Albert Günter,elektroinstallationen,Lindwurmstr. 68,80337,"München (Ludwigsvorstadt) 2,1 km",01520 2 02 54 84,
Elektrotechnik Selbin Demirovic,elektroinstallationen,Landsberger Str. 15,80339,"München (Schwanthalerhöhe) 2,2 km",01515 0 66 45 16,
Lippert Gebäudetechnik Services GmbH,elektroinstallationen,Franz-Josef-Strasse 40,80801,"München (Schwabing-West) 2,3 km",089 7 46 15 00,
Elektro Gottschalk Inh. Stephan Gottschalk,elektroinstallationen,Bauerstr. 3,80796,"München (Schwabing-West) 2,4 km",089 2 71 07 45,
Elektro Lahner,elektroinstallationen,Lohstr. 34,81543,"München (Untergiesing) 2,4 km",089 41 85 74 27,
Fritz Hochschwender,elektroinstallationen,Elisabethstr. 34,80796,"München (Schwabing-West) 2,5 km",089 2 71 33 66,
Galusin R.,elektroinstallationen,Tulbeckstr. 13,80339,"München (Schwanthalerhöhe) 2,5 km",089 5 02 37 85,
Elektro Pankalla,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 6 51 63 23,
Elektroservice Pankalla Waldemar,elektroinstallationen,Pilgersheimer Str. 58,81543,"München (Untergiesing) 2,6 km",089 62 28 69 60,
